,ad_id,xyz_campaign_id,fb_campaign_id,age,gender,interest,Impressions,Clicks,Spent,Total_Conversion,Approved_Conversion,age_lower_bound,age_upper_bound
959,1122079,1178,144703,40-44,F,21,25382.0,7.0,9.609999895,1,0.0,40,44
960,1122085,1178,144704,40-44,F,22,65726.0,17.0,22.12000012,2,0.0,40,44
961,1122089,1178,144705,40-44,F,23,195220.0,51.0,78.06000042,1,0.0,40,44
962,1122092,1178,144705,40-44,F,23,107501.0,27.0,40.87999928,2,2.0,40,44
963,1122101,1178,144707,40-44,F,25,197772.0,63.0,88.21000016,6,2.0,40,44
964,1122102,1178,144707,40-44,F,25,138154.0,35.0,48.93999863,1,0.0,40,44
965,1122103,1178,144707,40-44,F,25,270124.0,69.0,95.84999895,2,0.0,40,44
966,1122105,1178,144708,40-44,F,26,303971.0,77.0,106.9299998,6,2.5,40,44
967,1122107,1178,144708,40-44,F,26,544667.25,92.25,147.842499759,4,2.0,40,44
968,1122109,1178,144708,40-44,F,26,328365.0,83.0,117.3400005,2,1.0,40,44
969,1122112,1178,144709,40-44,F,27,544667.25,92.25,147.842499759,6,0.0,40,44
970,1122113,1178,144709,40-44,F,27,544667.25,92.25,147.842499759,6,2.0,40,44
971,1122118,1178,144710,40-44,F,28,101586.0,24.0,33.47000039,2,1.0,40,44
972,1122120,1178,144710,40-44,F,28,181053.0,46.0,66.27999985,3,1.0,40,44
973,1122121,1178,144710,40-44,F,28,133419.0,35.0,48.18000007,2,1.0,40,44
974,1122125,1178,144711,40-44,F,29,489573.0,92.25,147.842499759,3,2.0,40,44
975,1122127,1178,144711,40-44,F,29,544667.25,92.25,147.842499759,6,0.0,40,44
976,1122131,1178,144712,40-44,F,30,93176.0,29.0,40.37000024,1,1.0,40,44
977,1122138,1178,144713,40-44,F,31,47229.0,13.0,19.27999985,1,0.0,40,44
978,1122139,1178,144713,40-44,F,31,92263.0,24.0,34.03000015,1,0.0,40,44
979,1122140,1178,144713,40-44,F,31,81551.0,21.0,29.67000008,1,0.0,40,44
980,1122145,1178,144714,40-44,F,32,141037.0,32.0,47.78999913,3,0.0,40,44
981,1122146,1178,144714,40-44,F,32,319501.0,79.0,111.6500003,0,0.0,40,44
982,1122149,1178,144715,40-44,F,36,72741.0,19.0,24.33000016,2,0.0,40,44
983,1122154,1178,144716,40-44,F,63,544667.25,92.25,147.842499759,2,1.0,40,44
984,1122157,1178,144716,40-44,F,63,98768.0,21.0,33.14000034,1,1.0,40,44
985,1122160,1178,144717,40-44,F,64,173165.0,41.0,59.85000026,1,0.0,40,44
986,1122165,1178,144718,40-44,F,65,55823.0,13.0,21.10999966,1,1.0,40,44
987,1122166,1178,144718,40-44,F,65,118451.0,28.0,38.35000062,4,1.0,40,44
988,1122176,1178,144719,40-44,F,2,74424.0,22.0,30.84000027,1,1.0,40,44
989,1122177,1178,144720,40-44,F,7,47929.0,12.0,14.58999991,1,1.0,40,44
990,1122182,1178,144720,40-44,F,7,40801.0,12.0,15.91999972,0,0.0,40,44
991,1122183,1178,144721,40-44,F,66,66017.0,17.0,24.22000015,1,0.0,40,44
992,1122189,1178,144722,45-49,F,10,544667.25,92.25,147.842499759,5,2.5,45,49
993,1122191,1178,144722,45-49,F,10,382776.0,92.25,132.7300007,5,1.0,45,49
994,1122192,1178,144722,45-49,F,10,544667.25,92.25,147.842499759,5,1.0,45,49
995,1122193,1178,144722,45-49,F,10,544667.25,92.25,147.842499759,6,2.0,45,49
996,1122197,1178,144723,45-49,F,15,544667.25,92.25,147.842499759,2,0.0,45,49
997,1122200,1178,144723,45-49,F,15,544667.25,92.25,147.842499759,2,0.0,45,49
998,1122201,1178,144724,45-49,F,16,320757.0,68.0,104.6899989,2,0.0,45,49
999,1122202,1178,144724,45-49,F,16,544667.25,92.25,147.842499759,1,0.0,45,49
1000,1122203,1178,144724,45-49,F,16,544667.25,92.25,147.842499759,3,0.0,45,49
1001,1122204,1178,144724,45-49,F,16,544667.25,92.25,147.842499759,3,1.0,45,49
1002,1122205,1178,144724,45-49,F,16,544667.25,92.25,147.842499759,6,2.0,45,49
1003,1122209,1178,144725,45-49,F,18,544667.25,92.25,147.842499759,1,0.0,45,49
1004,1122210,1178,144725,45-49,F,18,544667.25,92.25,147.842499759,4,2.0,45,49
1005,1122211,1178,144725,45-49,F,18,317601.0,76.0,115.6600008,1,0.0,45,49
1006,1122212,1178,144725,45-49,F,18,544667.25,92.25,147.842499759,4,2.5,45,49
1007,1122213,1178,144726,45-49,F,19,32781.0,7.0,11.20000017,2,2.0,45,49
1008,1122216,1178,144726,45-49,F,19,76785.0,19.0,25.45999998,3,0.0,45,49
1009,1122217,1178,144726,45-49,F,19,544667.25,92.25,147.842499759,6,2.5,45,49
1010,1122223,1178,144727,45-49,F,20,368480.0,92.25,140.4200011,5,2.5,45,49
1011,1122224,1178,144727,45-49,F,20,260945.0,73.0,100.8800011,2,2.0,45,49
1012,1122225,1178,144728,45-49,F,21,40998.0,10.0,13.35000038,1,0.0,45,49
1013,1122227,1178,144728,45-49,F,21,183293.0,53.0,73.74999964,2,1.0,45,49
1014,1122232,1178,144729,45-49,F,22,221561.0,55.0,76.75999916,1,0.0,45,49
1015,1122233,1178,144729,45-49,F,22,436943.0,92.25,145.8199974,1,1.0,45,49
1016,1122240,1178,144730,45-49,F,23,284488.0,90.0,125.2700011,1,1.0,45,49
1017,1122244,1178,144731,45-49,F,24,85083.0,32.0,38.62999976,1,1.0,45,49
1018,1122246,1178,144731,45-49,F,24,14167.0,5.0,7.139999986,1,0.0,45,49
1019,1122249,1178,144732,45-49,F,25,300637.0,84.0,116.9899981,2,0.0,45,49
1020,1122253,1178,144732,45-49,F,25,449921.0,92.25,147.842499759,5,1.0,45,49
1021,1122254,1178,144732,45-49,F,25,282899.0,71.0,105.6600007,1,0.0,45,49
1022,1122257,1178,144733,45-49,F,26,544667.25,92.25,147.842499759,4,1.0,45,49
1023,1122258,1178,144733,45-49,F,26,108655.0,28.0,46.92000186,1,0.0,45,49
1024,1122260,1178,144733,45-49,F,26,536248.0,92.25,147.842499759,3,0.0,45,49
1025,1122262,1178,144734,45-49,F,27,544667.25,92.25,147.842499759,6,2.0,45,49
1026,1122265,1178,144734,45-49,F,27,544667.25,92.25,147.842499759,6,0.0,45,49
1027,1122266,1178,144734,45-49,F,27,544667.25,92.25,147.842499759,6,2.5,45,49
1028,1122267,1178,144735,45-49,F,28,288517.0,78.0,102.3900002,3,0.0,45,49
1029,1122268,1178,144735,45-49,F,28,202231.0,53.0,67.13000107,3,1.0,45,49
1030,1122270,1178,144735,45-49,F,28,73222.0,16.0,22.86000025,1,0.0,45,49
1031,1122271,1178,144735,45-49,F,28,348542.0,92.25,134.889999,2,0.0,45,49
1032,1122273,1178,144736,45-49,F,29,544667.25,92.25,147.842499759,6,2.5,45,49
1033,1122274,1178,144736,45-49,F,29,526923.0,92.25,147.842499759,2,1.0,45,49
1034,1122276,1178,144736,45-49,F,29,264386.0,66.0,91.00000054,4,1.0,45,49
1035,1122277,1178,144736,45-49,F,29,544667.25,92.25,147.842499759,6,2.5,45,49
1036,1122279,1178,144737,45-49,F,30,113567.0,34.0,50.29000044,3,0.0,45,49
1037,1122282,1178,144737,45-49,F,30,22859.0,6.0,9.419999838,1,0.0,45,49
1038,1122288,1178,144738,45-49,F,31,51754.0,13.0,20.51999998,1,0.0,45,49
1039,1122290,1178,144738,45-49,F,31,104347.0,28.0,38.13999993,4,2.5,45,49
1040,1122303,1178,144741,45-49,F,63,391998.0,92.25,142.0500025,3,1.0,45,49
1041,1122304,1178,144741,45-49,F,63,544667.25,92.25,147.842499759,5,0.0,45,49
1042,1122308,1178,144741,45-49,F,63,427772.0,92.25,147.842499759,3,1.0,45,49
1043,1122310,1178,144742,45-49,F,64,536457.0,92.25,147.842499759,2,1.0,45,49
1044,1122311,1178,144742,45-49,F,64,179894.0,43.0,66.83999872,2,0.0,45,49
1045,1122312,1178,144742,45-49,F,64,479882.0,92.25,147.842499759,6,0.0,45,49
1046,1122313,1178,144742,45-49,F,64,358261.0,91.0,130.3600011,1,0.0,45,49
1047,1122316,1178,144743,45-49,F,65,346688.0,88.0,114.8599998,2,0.0,45,49
1048,1314296,1178,179863,30-34,M,100,33445.0,2.0,3.199999928,1,0.0,30,34
1049,1314297,1178,179864,30-34,M,101,72228.0,5.0,7.529999852,4,2.5,30,34
1050,1314298,1178,179865,30-34,M,102,49699.0,2.0,2.690000057,2,1.0,30,34
1051,1314299,1178,179866,30-34,M,103,189761.0,18.0,27.32999969,4,1.0,30,34
1052,1314301,1178,179868,30-34,M,105,312524.0,37.0,53.78999972,2,0.0,30,34
1053,1314303,1178,179870,30-34,M,107,496760.0,42.0,61.00999904,6,2.5,30,34
1054,1314306,1178,179873,30-34,M,110,310988.0,34.0,46.66999936,6,2.5,30,34
1055,1314307,1178,179874,30-34,M,111,98606.0,9.0,12.10999984,1,0.0,30,34
1056,1314308,1178,179875,30-34,M,112,51104.0,2.0,3.199999928,3,1.0,30,34
1057,1314309,1178,179876,30-34,M,113,276762.0,22.0,32.09000015,5,1.0,30,34
1058,1314312,1178,179879,35-39,M,101,33534.0,2.0,2.960000038,1,1.0,35,39
1059,1314313,1178,179880,35-39,M,102,128859.0,16.0,23.69999957,1,0.0,35,39
1060,1314314,1178,179881,35-39,M,103,92080.0,12.0,16.94000018,3,2.0,35,39
1061,1314316,1178,179883,35-39,M,105,211882.0,33.0,46.64999926,3,1.0,35,39
1062,1314318,1178,179885,35-39,M,107,112776.0,9.0,12.67999995,1,0.0,35,39
1063,1314319,1178,179886,35-39,M,108,145324.0,14.0,19.82000005,2,1.0,35,39
1064,1314320,1178,179887,35-39,M,109,106492.0,14.0,21.26000023,2,0.0,35,39
1065,1314321,1178,179888,35-39,M,110,233845.0,30.0,40.73000062,3,0.0,35,39
1066,1314323,1178,179890,35-39,M,112,155426.0,17.0,25.01000023,3,0.0,35,39
1067,1314324,1178,179891,35-39,M,113,97540.0,8.0,11.5199995,2,1.0,35,39
1068,1314325,1178,179892,35-39,M,114,61441.0,5.0,7.700000048,1,0.0,35,39
1069,1314326,1178,179893,40-44,M,100,76703.0,9.0,12.14999962,3,1.0,40,44
1070,1314327,1178,179894,40-44,M,101,68619.0,10.0,14.96000034,1,0.0,40,44
1071,1314330,1178,179897,40-44,M,104,17559.0,1.0,1.49000001,1,1.0,40,44
1072,1314331,1178,179898,40-44,M,105,137879.0,19.0,28.47000003,2,0.0,40,44
1073,1314332,1178,179899,40-44,M,106,67710.0,10.0,15.14999998,1,0.0,40,44
1074,1314333,1178,179900,40-44,M,107,348180.0,41.0,60.22999907,3,1.0,40,44
1075,1314334,1178,179901,40-44,M,108,146246.0,18.0,28.71999955,3,1.0,40,44
1076,1314336,1178,179903,40-44,M,110,187236.0,24.0,34.86999965,2,2.0,40,44
1077,1314337,1178,179904,40-44,M,111,72157.0,9.0,13.50000036,1,1.0,40,44
1078,1314338,1178,179905,40-44,M,112,91180.0,10.0,13.55999994,1,0.0,40,44
1079,1314339,1178,179906,40-44,M,113,86293.0,6.0,9.259999871,1,1.0,40,44
1080,1314341,1178,179908,45-49,M,100,101410.0,12.0,17.94000006,4,0.0,45,49
1081,1314343,1178,179910,45-49,M,102,134245.0,18.0,25.75000024,2,1.0,45,49
1082,1314345,1178,179912,45-49,M,104,125650.0,20.0,30.08000076,4,0.0,45,49
1083,1314346,1178,179913,45-49,M,105,50406.0,5.0,7.26000011,1,1.0,45,49
1084,1314348,1178,179915,45-49,M,107,121769.0,13.0,18.41999996,2,1.0,45,49
1085,1314349,1178,179916,45-49,M,108,267106.0,34.0,50.5,4,1.0,45,49
1086,1314350,1178,179917,45-49,M,109,365539.0,57.0,82.13999915,5,2.0,45,49
1087,1314351,1178,179918,45-49,M,110,188758.0,25.0,36.60000038,2,1.0,45,49
1088,1314353,1178,179920,45-49,M,112,108426.0,13.0,19.58000016,1,0.0,45,49
1089,1314354,1178,179921,45-49,M,113,138525.0,9.0,13.65000045,3,0.0,45,49
1090,1314355,1178,179922,45-49,M,114,150858.0,21.0,30.26000011,1,0.0,45,49
1091,1314357,1178,179924,30-34,F,101,524306.0,81.0,113.6800029,6,2.5,30,34
1092,1314358,1178,179925,30-34,F,102,104496.0,9.0,11.42999983,3,2.0,30,34
1093,1314359,1178,179926,30-34,F,103,452519.0,68.0,99.52000237,6,2.0,30,34
1094,1314360,1178,179927,30-34,F,104,442919.0,76.0,110.7800021,6,2.0,30,34
1095,1314361,1178,179928,30-34,F,105,544667.25,86.0,120.8799992,6,0.0,30,34
1096,1314362,1178,179929,30-34,F,106,173912.0,26.0,35.54000032,2,1.0,30,34
1097,1314363,1178,179930,30-34,F,107,544667.25,86.0,119.6400018,6,2.5,30,34
1098,1314364,1178,179931,30-34,F,108,132124.0,8.0,11.18999994,4,0.0,30,34
1099,1314365,1178,179932,30-34,F,109,544667.25,92.25,138.9200006,6,1.0,30,34
1100,1314366,1178,179933,30-34,F,110,99020.0,10.0,14.48000044,4,1.0,30,34
1101,1314367,1178,179934,30-34,F,111,544667.25,92.25,147.842499759,6,2.5,30,34
1102,1314368,1178,179935,30-34,F,112,544667.25,80.0,111.9899995,6,2.5,30,34
1103,1314371,1178,179938,35-39,F,100,72982.0,11.0,15.04999995,1,0.0,35,39
1104,1314372,1178,179939,35-39,F,101,544667.25,92.25,147.842499759,6,2.5,35,39
1105,1314373,1178,179940,35-39,F,102,245607.0,33.0,47.87999952,3,1.0,35,39
1106,1314377,1178,179944,35-39,F,106,485369.0,92.25,147.842499759,3,0.0,35,39
1107,1314378,1178,179945,35-39,F,107,544667.25,92.25,147.842499759,6,2.5,35,39
1108,1314379,1178,179946,35-39,F,108,502710.0,72.0,105.2199969,6,2.0,35,39
1109,1314380,1178,179947,35-39,F,109,475184.0,88.0,127.3200028,4,1.0,35,39
1110,1314381,1178,179948,35-39,F,110,357401.0,47.0,68.67000008,6,1.0,35,39
1111,1314382,1178,179949,35-39,F,111,99810.0,14.0,20.05000019,2,0.0,35,39
1112,1314383,1178,179950,35-39,F,112,81569.0,6.0,9.409999967,3,1.0,35,39
1113,1314384,1178,179951,35-39,F,113,441192.0,53.0,77.59999979,6,2.0,35,39
1114,1314385,1178,179952,35-39,F,114,90470.0,11.0,16.73000002,1,1.0,35,39
1115,1314386,1178,179953,40-44,F,100,544667.25,92.25,147.842499759,6,2.5,40,44
1116,1314387,1178,179954,40-44,F,101,544667.25,92.25,147.842499759,6,2.5,40,44
1117,1314388,1178,179955,40-44,F,102,329333.0,48.0,67.60999918,1,0.0,40,44
1118,1314389,1178,179956,40-44,F,103,544667.25,92.25,147.842499759,6,0.0,40,44
1119,1314390,1178,179957,40-44,F,104,267316.0,58.0,82.92999887,3,0.0,40,44
1120,1314391,1178,179958,40-44,F,105,228629.0,38.0,57.0,2,0.0,40,44
1121,1314392,1178,179959,40-44,F,106,544667.25,92.25,147.842499759,6,2.5,40,44
1122,1314393,1178,179960,40-44,F,107,544667.25,92.25,147.842499759,5,2.0,40,44
1123,1314394,1178,179961,40-44,F,108,544667.25,92.25,147.842499759,6,1.0,40,44
1124,1314395,1178,179962,40-44,F,109,280240.0,61.0,87.99000168,2,2.0,40,44
1125,1314396,1178,179963,40-44,F,110,419922.0,75.0,105.4500008,3,1.0,40,44
1126,1314397,1178,179964,40-44,F,111,402975.0,83.0,120.8999977,1,0.0,40,44
1127,1314398,1178,179965,40-44,F,112,544667.25,92.25,147.842499759,6,2.5,40,44
1128,1314400,1178,179967,40-44,F,114,250234.0,40.0,62.31999922,4,1.0,40,44
1129,1314401,1178,179968,45-49,F,100,544667.25,92.25,147.842499759,6,1.0,45,49
1130,1314402,1178,179969,45-49,F,101,544667.25,92.25,147.842499759,6,2.5,45,49
1131,1314403,1178,179970,45-49,F,102,168714.0,24.0,36.01000071,2,2.0,45,49
1132,1314404,1178,179971,45-49,F,103,71982.0,11.0,16.34000051,1,0.0,45,49
1133,1314405,1178,179972,45-49,F,104,544667.25,92.25,147.842499759,6,2.5,45,49
1134,1314406,1178,179973,45-49,F,105,544667.25,92.25,147.842499759,6,2.5,45,49
1135,1314407,1178,179974,45-49,F,106,107100.0,23.0,33.71000051,1,0.0,45,49
1136,1314408,1178,179975,45-49,F,107,544667.25,92.25,147.842499759,6,2.5,45,49
1137,1314409,1178,179976,45-49,F,108,212508.0,33.0,47.69000006,4,1.0,45,49
1138,1314410,1178,179977,45-49,F,109,544667.25,92.25,147.842499759,6,2.0,45,49
1139,1314411,1178,179978,45-49,F,110,544667.25,92.25,147.842499759,3,0.0,45,49
1140,1314412,1178,179979,45-49,F,111,151531.0,28.0,40.28999949,2,0.0,45,49
1141,1314414,1178,179981,45-49,F,113,544667.25,92.25,147.842499759,6,2.0,45,49
1142,1314415,1178,179982,45-49,F,114,513161.0,92.25,147.842499759,5,2.0,45,49
